#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
Asia,"33,804,342","+419,142","467,562","+3,301","29,460,277","+324,142","3,876,503","29,329",Asia
North America,"37,417,454","+58,282","846,851",+955,"29,090,007","+63,562","7,480,596","17,164",North America
South America,"23,406,284","+99,719","623,421","+2,782","20,989,544","+115,577","1,793,319","24,683",South America
Europe,"42,839,893","+124,368","975,667","+2,211","37,140,188","+149,201","4,724,038","32,408",Europe
Africa,"4,468,600","+9,010","118,202",+249,"3,985,799","+5,786","364,599","3,853",Africa
Oceania,"61,206",+246,"1,173",+5,"34,783",+15,"25,250",4,Australia/Oceania
721,15,706,0,0
World,"141,998,500","+710,767","3,032,891","+9,503","120,701,304","+658,283","18,264,305","107,441","18,217",389.1,All
1,China,"90,499",+16,"4,636","85,549",+11,314,5,63,3,"160,000,000","111,163","1,439,323,776",Asia,"15,904","310,467",9
2,USA,"32,404,463","+43,181","581,061",+310,"24,961,229","+51,459","6,862,173","9,814","97,443","1,747","429,220,719","1,290,703","332,547,930",North America,10,572,1
3,India,"15,057,767","+275,306","178,793","+1,625","12,948,848","+143,754","1,930,126","8,944","10,827",129,"266,538,416","191,645","1,390,790,274",Asia,92,"7,779",5
4,Brazil,"13,943,071","+42,937","373,442","+1,553","12,391,599","+46,738","1,178,030","8,318","65,227","1,747","28,600,000","133,794","213,761,802",South America,15,572,7
5,France,"5,289,526","+29,344","100,733",+140,"4,116,084","+34,881","1,072,709","5,893","80,894","1,541","72,191,601","1,104,039","65,388,646",Europe,12,649,1
6,Russia,"4,702,101","+8,632","105,582",+389,"4,326,780","+7,391","269,739","2,300","32,210",723,"125,400,000","858,996","145,984,373",Europe,31,"1,383",1
7,UK,"4,387,820","+1,882","127,270",+10,"4,150,568","+4,758","109,982",332,"64,366","1,867","140,944,028","2,067,538","68,169,978",Europe,16,536,0
8,Turkey,"4,268,447","+55,802","35,926",+318,"3,687,590","+43,856","544,931","3,275","50,181",422,"43,768,759","514,562","85,060,273",Asia,20,"2,368",2
9,Italy,"3,870,131","+12,694","116,927",+251,"3,248,593","+13,134","504,611","3,311","64,085","1,936","55,094,444","912,298","60,390,869",Europe,16,516,1
10,Spain,"3,407,283","76,981","3,129,234","201,068","2,180","72,853","1,646","44,285,495","946,894","46,769,223",Europe,14,608,1
11,Germany,"3,151,030","+13,123","80,591",+65,"2,775,200","+10,100","295,239","4,740","37,513",959,"52,737,238","627,844","83,997,426",Europe,27,"1,042",2
12,Argentina,"2,694,014","+16,267","59,228",+64,"2,364,171","+20,363","270,615","4,105","59,176","1,301","10,154,530","223,051","45,525,551",South America,17,769,4
13,Poland,"2,688,044","+12,172","62,032",+207,"2,311,145","+25,924","314,867","3,359","71,087","1,640","13,503,602","357,110","37,813,532",Europe,14,610,3
14,Colombia,"2,652,947","+16,871","68,328",+397,"2,471,498","+13,610","113,121","4,299","51,700","1,332","13,844,971","269,809","51,313,902",South America,19,751,4
15,Mexico,"2,304,096","+4,157","212,228",+535,"1,826,646","+2,914","265,222","4,798","17,723","1,632","6,400,316","49,230","130,009,363",North America,56,613,20
16,Iran,"2,237,089","+21,644","66,732",+405,"1,785,358","+12,670","384,999","4,766","26,366",787,"14,386,423","169,558","84,846,625",Asia,38,"1,271",6
17,Ukraine,"1,946,510","+10,282","39,786",+250,"1,482,079","+6,523","424,645",177,"44,723",914,"8,915,393","204,840","43,523,764",Europe,22,"1,094",5
18,Peru,"1,704,757","+7,131","57,230",+433,"1,627,969","+8,289","19,558","2,636","51,138","1,717","10,435,441","313,034","33,336,408",South America,20,582,3
19,Indonesia,"1,604,348","+4,585","43,424",+96,"1,455,065","+4,873","105,859","5,817",157,"13,836,432","50,164","275,822,293",Asia,172,"6,352",20
20,Czechia,"1,601,888","+1,533","28,502",+49,"1,508,943",+78,"64,443",938,"149,363","2,658","15,590,376","1,453,673","10,724,820",Europe,7,376,1
21,South Africa,"1,566,769","+1,089","53,736",+25,"1,490,143",+686,"22,890",546,"26,155",897,"10,337,066","172,565","59,902,511",Africa,38,"1,115",6
22,Netherlands,"1,403,833","+8,505","16,916",+12,"1,170,083","+7,344","216,834",796,"81,784",985,"11,292,587","657,881","17,165,094",Europe,12,"1,015",2
23,Chile,"1,124,718","+7,370","25,177",+122,"1,053,635","+7,828","45,906","3,308","58,437","1,308","12,278,835","637,971","19,246,710",South America,17,764,2
24,Canada,"1,121,498","+7,591","23,623",+32,"1,009,950","+6,397","87,925","1,167","29,509",622,"29,907,670","786,934","38,005,328",North America,34,"1,609",1
25,Romania,"1,029,304","+2,265","26,232",+160,"940,792","+4,277","62,280","1,475","53,791","1,371","7,902,628","412,991","19,135,100",Europe,19,729,2
26,Iraq,"977,175","+6,188","14,981",+33,"856,532","+6,814","105,662",526,"23,871",366,"8,805,486","215,102","40,936,402",Asia,42,"2,733",5
27,Belgium,"947,000","+3,787","23,718",+37,"799,120","+4,614","124,162",923,"81,429","2,039","11,950,159","1,027,546","11,629,800",Europe,12,490,1
